code,name,start_date,end_date,days,p_change
603383,顶点软件,2019-09-12,2019-08-23,4,30.611207999999998
603136,天目湖,2019-11-08,2019-08-23,12,30.585369999999998
000513,丽珠集团,2019-11-01,2019-07-05,18,30.548795000000005
002664,长鹰信质,2019-09-12,2019-07-12,10,30.538268000000002
600818,中路股份,2019-11-08,2019-08-23,12,30.510955000000003
002611,东方精工,2019-10-11,2019-07-12,14,30.489088
002724,海洋王,2019-11-08,2019-08-23,12,30.440559999999998
600668,尖峰集团,2019-10-11,2019-08-23,8,30.400239000000006
002117,东港股份,2019-11-01,2019-08-23,11,30.386556
603816,顾家家居,2019-11-08,2019-08-23,12,30.367079999999994
002324,普利特,2019-11-08,2019-08-23,12,30.361382
600896,览海投资,2019-09-20,2019-08-23,5,30.36132
000403,振兴生化,2019-10-18,2019-07-12,15,30.355871999999998
002379,宏创控股,2019-09-12,2019-07-12,10,30.337408999999997
002317,众生药业,2019-08-23,2019-07-05,8,30.254848000000003
002733,雄韬股份,2019-09-12,2019-08-23,4,30.205535
002063,远光软件,2019-09-06,2019-07-26,7,30.198493999999997
000913,钱江摩托,2019-11-08,2019-08-30,11,30.189201999999998
600114,东睦股份,2019-09-20,2019-09-12,2,30.173944999999996
002609,捷顺科技,2019-09-12,2019-07-05,11,30.163861999999995
