,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
68,珠江钢琴,002678,2019-10-31,0,0,3,13.58,44.81,4.269999786185316,3.027779983237584,1.2422198029477318
81,生物股份,600201,2019-10-31,0,0,3,11.26,54.0,4.194515580509322,2.88617987201186,1.3083357084974625
29,天康生物,002100,2019-10-31,0,0,3,10.05,61.88,4.142881329465116,2.7908789309288893,1.3520023985362264
0,中国天楹,000035,2019-10-30,0,0,3,24.39,43.7,4.120655446603875,3.0478857531200156,1.0727696934838593
121,南威软件,603636,2019-10-29,0,0,3,5.27,109.93,4.117791523536505,2.449640021222128,1.6681515023143774
38,歌尔股份,002241,2019-10-31,0,0,3,32.45,40.76,4.111004652198236,3.1051384181196355,1.0058662340786004
7,神州信息,000555,2019-10-30,0,0,3,9.63,73.73,4.04633138597748,2.677169403698875,1.369161982278605
57,立讯精密,002475,2019-10-31,0,0,3,53.49,43.6,3.9566029053019363,3.0497354096712432,0.9068674956306929
64,棒杰股份,002634,2019-10-29,0,0,3,4.61,186.5,3.9551062704198485,2.201984675423891,1.7531215949959575
127,三棵树,603737,2019-10-31,0,0,3,1.86,10000.0,3.9286879074731575,1.25,2.6786879074731575
110,药明康德,603259,2019-10-31,0,0,3,16.38,67.2,3.9186016715286005,2.7361738394802946,1.1824278320483061
112,日出东方,603366,2019-10-29,0,0,3,8.0,106.02,3.9177165887167344,2.4686630383922266,1.4490535503245079
17,欢瑞世纪,000892,2019-10-31,0,0,3,9.81,96.22,3.882759617482067,2.5210948164497986,1.3616648010322683
21,分众传媒,002027,2019-10-30,0,0,3,146.78,50.66,3.6896175733058527,2.933127304214175,0.7564902690916776
83,恒瑞医药,600276,2019-10-31,0,0,3,44.23,73.38,3.62226986533216,2.6801349416395728,0.942134923692587
3,常山北明,000158,2019-10-29,0,0,3,16.53,143.7,3.497210257906475,2.3175435419380443,1.1796667159684309
62,中公教育,002607,2019-10-31,0,0,3,61.67,96.07,3.404103660453766,2.5219564164825394,0.8821472439712265
85,ST正源,600321,2019-10-31,0,0,3,15.11,225.66,3.3319846573280136,2.1245364301502363,1.2074482271777771
2,中国长城,000066,2019-10-29,0,0,3,29.28,150.45,3.3252943796215657,2.2963249423764127,1.028969437245153
11,万方发展,000638,2019-10-30,0,0,3,3.09,10000.0,3.3180818027577117,1.25,2.0680818027577117
45,积成电子,002339,2019-10-29,0,0,3,5.12,10000.0,2.935784565445849,1.25,1.6857845654458494
71,美盛文化,002699,2019-10-29,0,0,3,9.1,10000.0,2.642599928790129,1.25,1.392599928790129
10,华媒控股,000607,2019-10-29,0,0,3,10.18,10000.0,2.5969201363408025,1.25,1.3469201363408025
53,晨鑫科技,002447,2019-10-29,0,0,3,14.27,4538.38,2.5931097611649605,1.367277975517944,1.2258317856470164
23,美年健康,002044,2019-10-29,0,0,3,37.43,1378.18,2.568156195579358,1.5927087357786955,0.9754474598006626
88,海油工程,600583,2019-10-31,0,0,3,44.21,10000.0,2.192222106725445,1.25,0.9422221067254452
