,name,code,start_date,end_date,days,p_change,totals,pe,rank,rankPe,ranktotals
5,国新健康,000503,2019-09-10,2019-09-16,4,0,8.99,10000.0,2.6477403256070584,1.25,1.3977403256070584
89,*ST信通,600289,2019-09-10,2019-09-16,4,0,6.31,10000.0,2.8159860145959996,1.25,1.5659860145959996
137,金辰股份,603396,2019-09-10,2019-09-16,4,0,1.06,23.64,7.620620930685224,3.639944091302094,3.98067683938313
3,*ST沈机,000410,2019-09-10,2019-09-16,4,0,7.65,10000.0,2.7197423878799087,1.25,1.469742387879909
100,黑牡丹,600510,2019-09-10,2019-09-16,4,0,10.47,10.93,6.150024187768867,4.814079471184129,1.3359447165847385
45,新纶科技,002341,2019-09-10,2019-09-16,4,0,11.52,248.37,3.387501461269142,2.0875962594225923,1.2999052018465496
24,传化智联,002010,2019-09-10,2019-09-16,4,0,32.58,19.29,4.895033435336565,3.8900448401308623,1.0049885952057027
15,美锦能源,000723,2019-09-10,2019-09-16,4,0,40.91,30.34,4.331202165797781,3.373783703390305,0.9574184624074759
47,*ST北讯,002359,2019-09-10,2019-09-16,4,0,10.87,10000.0,2.571570650755933,1.25,1.3215706507559333
13,大冶特钢,000708,2019-09-10,2019-09-16,4,0,4.49,11.04,6.564908593869561,4.7940060041599075,1.7709025897096533
124,凯众股份,603037,2019-09-10,2019-09-16,4,0,1.06,14.85,8.247884415358651,4.267207575975522,3.98067683938313
109,三安光电,600703,2019-09-10,2019-09-16,4,0,40.78,24.99,4.535188409412673,3.5771360040241746,0.958052405388499
34,中环股份,002129,2019-09-10,2019-09-16,4,0,27.85,33.48,4.319761581952971,3.2791498648061035,1.0406117171468676
43,皇氏集团,002329,2019-09-10,2019-09-16,4,0,8.38,117.19,3.844953028654798,2.4167542307685714,1.4281987978862267
74,华阳集团,002906,2019-09-10,2019-09-16,4,0,4.73,66.81,4.476101676086573,2.7399640338044944,1.7361376422820787
64,雪人股份,002639,2019-09-10,2019-09-16,4,0,6.74,252.15,3.6135444772964944,2.081894247793789,1.5316502295027052
121,郑煤机,601717,2019-09-10,2019-09-16,4,0,17.32,6.7,7.21844655587545,6.052720629721003,1.1657259261544468
131,碳元科技,603133,2019-09-10,2019-09-16,4,0,2.11,10000.0,3.7456210895962636,1.25,2.4956210895962636
21,华菱钢铁,000932,2019-09-10,2019-09-16,4,0,42.22,3.78,9.609317008717774,8.658131598421527,0.9511854102962479
146,牧高笛,603908,2019-09-10,2019-09-16,4,0,0.67,22.85,10.275875808468495,3.6794839654627998,6.596391843005696
68,微光股份,002801,2019-09-10,2019-09-16,4,0,1.18,23.4,7.294690766859528,3.6517251629392073,3.64296560392032
135,华达科技,603358,2019-09-10,2019-09-16,4,0,3.14,28.51,5.489713471644954,3.4364326890231855,2.053280782621769
77,浙江富润,600070,2019-09-10,2019-09-16,4,0,5.22,7.48,7.395399837668051,5.721467968726016,1.6739318689420346
112,新钢股份,600782,2019-09-10,2019-09-16,4,0,31.89,3.81,9.616668795926774,8.606963393482902,1.0097054024438714
86,青海华鼎,600243,2019-09-10,2019-09-16,4,0,4.39,10000.0,3.0363749653913463,1.25,1.7863749653913463
51,天业通联,002459,2019-09-11,2019-09-16,3,0,3.89,10000.0,3.1242897799796747,1.25,1.8742897799796747
56,海联金汇,002537,2019-09-11,2019-09-16,3,0,12.44,39.83,4.396901168480651,3.1245892992774027,1.2723118692032485
59,八菱科技,002592,2019-09-11,2019-09-16,3,0,2.83,10000.0,3.4030664682889573,1.25,2.1530664682889573
14,韶钢松山,000717,2019-09-11,2019-09-16,3,0,24.2,4.49,8.740542958187099,7.665815330307119,1.074727627879981
101,置信电气,600517,2019-09-11,2019-09-16,3,0,13.56,197.41,3.4210127168468576,2.178298860227189,1.2427138566196687
54,*ST利源,002501,2019-09-11,2019-09-16,3,0,12.15,10000.0,2.5306577190406023,1.25,1.2806577190406023
58,群兴玩具,002575,2019-09-11,2019-09-16,3,0,5.89,10000.0,2.853545053896092,1.25,1.603545053896092
96,江淮汽车,600418,2019-09-11,2019-09-16,3,0,18.93,36.85,4.332030430654804,3.191956286103336,1.1400741445514682
98,好当家,600467,2019-09-11,2019-09-16,3,0,14.61,47.26,4.204173505368166,2.9859771633380845,1.2181963420300812
37,东晶电子,002199,2019-09-11,2019-09-16,3,0,2.43,10000.0,3.5682290286938216,1.25,2.3182290286938216
61,融钰集团,002622,2019-09-11,2019-09-16,3,0,8.4,10000.0,2.6771437335714343,1.25,1.4271437335714343
19,石化机械,000852,2019-09-11,2019-09-16,3,0,7.78,113.46,3.895156716996121,2.433276185673352,1.4618805313227694
32,三钢闽光,002110,2019-09-11,2019-09-16,3,0,24.52,4.45,8.783207828351427,7.711764938178845,1.0714428901725825
44,*ST人乐,002336,2019-09-11,2019-09-16,3,0,4.4,10000.0,3.034799685503838,1.25,1.784799685503838
2,宜华健康,000150,2019-09-11,2019-09-16,3,0,8.78,331.1,3.391999330351215,1.984159123763178,1.4078402065880369
53,希努尔,002485,2019-09-11,2019-09-16,3,0,5.44,255.11,3.7266949209890115,2.077509828522163,1.6491850924668485
6,万泽股份,000534,2019-09-11,2019-09-16,3,0,4.92,64.04,4.478595195736833,2.7678575866700026,1.7107376090668311
107,氯碱化工,600618,2019-09-11,2019-09-16,3,0,11.56,9.48,6.417346034265374,5.118711428718627,1.2986346055467468
143,天安新材,603725,2019-09-11,2019-09-16,3,0,2.05,367.6,4.484287940860074,1.9490324105419194,2.535255530318155
115,江苏租赁,600901,2019-09-11,2019-09-16,3,0,29.87,11.1,5.807613731211541,4.783210645387011,1.0244030858245299
82,兰花科创,600123,2019-09-11,2019-09-16,3,0,11.42,6.76,7.327595402806527,6.024483288444362,1.3031121143621656
4,晨鸣纸业,000488,2019-09-11,2019-09-16,3,0,29.05,13.13,5.501998957266187,4.471213196078152,1.0307857611880347
129,森特股份,603098,2019-09-11,2019-09-16,3,0,4.8,21.1,5.502204813975827,3.7756295720734463,1.7265752419023808
41,华昌化工,002274,2019-09-11,2019-09-16,3,0,9.52,15.9,5.535675710689301,4.161821182007706,1.3738545286815953
92,恒丰纸业,600356,2019-09-11,2019-09-16,3,0,2.99,25.99,5.633145788840496,3.534052733893327,2.099093054947169
145,龙蟠科技,603906,2019-09-11,2019-09-16,3,0,3.05,25.27,5.645048810963075,3.5647948906535514,2.0802539203095236
78,康欣新材,600076,2019-09-11,2019-09-16,3,0,10.34,8.35,6.765642679822748,5.424838199319934,1.3408044805028136
7,中天金融,000540,2019-09-11,2019-09-16,3,0,70.05,10.01,5.858960667399155,4.997830554310924,0.8611301130882316
55,老板电器,002508,2019-09-11,2019-09-16,3,0,9.49,17.7,5.381645443987771,4.00649608030179,1.3751493636859804
10,顺发恒业,000631,2019-09-11,2019-09-16,3,0,24.33,7.89,6.647043102661807,5.573657536768628,1.0733855658931792
40,步 步 高,002251,2019-09-11,2019-09-16,3,0,8.64,12.87,5.921007822406718,4.50621545806694,1.414792364339778
139,伯特利,603596,2019-09-11,2019-09-16,3,0,4.09,15.12,6.075707696366235,4.238898230200548,1.8368094661656873
94,五矿资本,600390,2019-09-11,2019-09-16,3,0,37.48,9.55,6.077194983301311,5.102023263368665,0.9751717199326465
134,上海雅仕,603329,2019-09-11,2019-09-16,3,0,1.32,60.7,6.150152973654514,2.803965741272739,3.3461872323817743
102,山鹰纸业,600567,2019-09-11,2019-09-16,3,0,45.85,7.66,6.589897447599548,5.654645236297269,0.9352522113022791
105,熊猫金控,600599,2019-09-11,2019-09-16,3,0,1.66,22.96,6.54234178482231,3.673845183569471,2.8684966012528386
35,东华科技,002140,2019-09-11,2019-09-16,3,0,5.35,21.99,5.38425420287672,3.725157217005343,1.6590969858713775
63,赞宇科技,002637,2019-09-11,2019-09-16,3,0,4.23,8.06,7.3292017722244545,5.5167236941890865,1.8124780780353678
123,贵阳银行,601997,2019-09-11,2019-09-16,3,0,32.18,4.97,8.187936658520393,7.180231388549431,1.007705269970962
120,旗滨集团,601636,2019-09-11,2019-09-16,3,0,26.88,8.76,6.354031626882447,5.305016675554228,1.0490149513282199
103,康恩贝,600572,2019-09-11,2019-09-16,3,0,26.67,21.18,4.82184211467091,3.7709496357893073,1.050892478881603
50,摩恩电气,002451,2019-09-11,2019-09-16,3,0,4.39,43.02,4.846967837416814,3.0605928720254676,1.7863749653913463
81,东睦股份,600114,2019-09-11,2019-09-16,3,0,6.46,32.97,4.847124071170154,3.293549566329547,1.553574504840607
110,湖南海利,600731,2019-09-11,2019-09-16,3,0,3.55,49.98,4.890017516353566,2.9432605556612774,1.946756960692289
16,长江证券,000783,2019-09-11,2019-09-16,3,0,55.3,17.68,4.9090362699434245,4.008073026454354,0.900963243489071
97,三元股份,600429,2019-09-11,2019-09-16,3,0,14.98,22.38,4.91427759812791,3.7040876057905296,1.2101899923373802
38,三 力 士,002224,2019-09-11,2019-09-16,3,0,7.16,27.87,4.961342520856846,3.459879657256165,1.501462863600681
79,博信股份,600083,2019-09-11,2019-09-16,3,0,2.3,75.78,5.044423780078562,2.6602047088720573,2.384219071206505
26,思源电气,002028,2019-09-11,2019-09-16,3,0,7.6,20.25,5.3000630874190096,3.827238375380869,1.4728247120381408
25,世荣兆业,002016,2019-09-11,2019-09-16,3,0,8.09,5.91,7.924117185906632,6.4801466118778075,1.443970574028825
67,柏堡龙,002776,2019-09-11,2019-09-16,3,0,5.4,28.76,5.081056090307211,3.4275007594903504,1.6535553308168605
70,翔鹭钨业,002842,2019-09-11,2019-09-16,3,0,2.75,51.72,5.100058768681827,2.9177341650675004,2.182324603614327
29,国轩高科,002074,2019-09-11,2019-09-16,3,0,11.37,20.0,5.147841044108019,3.843108934201204,1.3047321099068152
148,方盛制药,603998,2019-09-11,2019-09-16,3,0,4.38,30.31,5.162718685901313,3.3747620554892754,1.7879566304120378
141,亿嘉和,603666,2019-09-11,2019-09-16,3,0,0.98,39.67,7.398341410173459,3.128006404228298,4.270335005945161
27,宝鹰股份,002047,2019-09-11,2019-09-16,3,0,13.41,17.39,5.277739479943191,4.031284112767737,1.246455367175455
17,*ST盐湖,000792,2019-09-11,2019-09-16,3,0,27.86,10000.0,2.290527307253553,1.25,1.0405273072535528
